,Unnamed: 0,creatorPersonID,creatorPersonName,ORCID
724,724,10780,Dow Julian,
725,725,10781,Psomopoulos Fotis,
726,726,10782,Ghouila,
727,727,10783,Dvorak Petr,
728,728,10784,Jacobs Bonnie Fine,
729,729,10785,Masud Mohammad Badrul,0000-0002-0455-230X
730,730,10786,McAllister Tim,
731,731,10787,Lelyk Glenn,
732,732,10788,Kröbel Roland,
733,733,10789,Legesse Getahun,
734,734,10790,Faramarzi Monireh,0000-0001-9190-2824
735,735,10791,Gorgolewski KJ,
736,736,10792,Storkey A,
737,737,10793,Wardlaw JM,
738,738,10794,Pernet CR,
739,739,10795,Yongbo Liang,0000-0002-8337-6147
740,740,10796,Guiyong Liu,
741,741,10797,Zhencheng Chen,
742,742,10798,Elgendi Mohamed,0000-0003-1831-0202
743,743,10799,De Falco Giovanni,0000-0002-4087-2933
744,744,10800,Conforti Alessandro,
745,745,10801,Simeone Simone,0000-0003-3005-3675
746,746,10802,Carrara Paola,
747,747,10803,Lanucara Simone,0000-0002-7159-9124
748,748,10804,Rollinson Njal,
749,749,10805,Edward Baker,
750,750,10806,Jan Povala,
751,751,10807,Andrew Truman,
752,752,10808,Michael Pawlus,
753,753,10813,Angsten Thomas,
754,754,10814,Notestine Randy,
755,755,10815,Gamst Anthony,
756,756,10816,Sluiter Marcel,
757,757,10817,Chaitanya Krishna Ande,
758,758,10818,Sybrand Van Der,
759,759,10819,Plata Jose J.,
760,760,10820,Toher Cormac,
761,761,10821,Curtarolo Stefano,
762,762,10822,Ceder Gerbrand,0000-0001-9275-3605
763,763,10823,Cara Fabrizio,
764,764,10824,Cultrera Giovanna,
765,765,10825,Riccio Gaetano,
766,766,10826,Amoroso Sara,0000-0001-5835-079X
767,767,10827,Bordoni Paola,0000-0002-3391-4402
768,768,10828,Bucci Augusto,
769,769,10829,D’Amico Maria,
770,770,10830,Cantore Luciana,
771,771,10831,Carannante Simona,0000-0002-5209-2221
772,772,10832,Cogliano Rocco,
773,773,10833,Giulio Giuseppe Di,
774,774,10834,Naccio Deborah Di,0000-0002-0344-1173
775,775,10835,Famiani Daniela,0000-0001-8020-2152
776,776,10836,Felicetta Chiara,0000-0003-2852-9144
777,777,10837,Franceschina Gianlorenzo,
778,778,10838,Lovati Sara,
779,779,10839,Luzi Lucia,0000-0003-4312-580X
780,780,10840,Mascandola Claudia,
781,781,10841,Massa Marco,
782,782,10842,Mercuri Alessia,
783,783,10843,Milana Giuliano,0000-0002-2775-4924
784,784,10844,Pucillo Stefania,
785,785,10845,Puglia Rodolfo,0000-0003-2480-1999
786,786,10846,Vassallo Maurizio,0000-0001-8552-6965
787,787,10847,Boniolo Graziano,
788,788,10848,Caielli Grazia,
789,789,10849,Corsi Adelmo,
790,790,10850,Franco Roberto De,
791,791,10851,Tento Alberto,
792,792,10852,Bongiovanni Giovanni,
793,793,10853,Hailemikael Salomon,0000-0002-3007-0830
794,794,10854,Martini Guido,0000-0002-5745-8691
795,795,10855,Paciello Antonella,
796,796,10856,Peloso Alessandro,
797,797,10857,Poggi Fabrizio,
798,798,10858,Vladimiro,
799,799,10859,Gallipoli Maria Rosaria,
800,800,10860,Stabile Tony Alfredo,0000-0002-8070-0167
801,801,10861,Mancini Marco,
802,802,10862,Nurminen Jussi,
803,803,10864,Schwarz Matthias,0000-0002-0043-3522
804,804,10865,Wild Martin,
805,805,10866,Ohmura Atsumu,
806,806,10867,Schär Christoph,
807,807,10868,Müller Guido,
808,808,10869,Folini Doris,
809,809,10870,Hakuba Maria Z,
810,810,10871,Lorenzo Arturo,
811,811,10880,N. Meekings Kiran,
812,812,10881,Leipzig Jeremy,0000-0001-7224-9620
813,813,10882,P. Taylor Graham,0000-0002-3773-2390
814,814,10883,R. M. Bangham Charles,
815,815,10886,Baker Richard G.,
816,816,10887,Yu Le,
817,817,10888,Michael Lee,
818,818,10889,Alexander Perkins,
819,819,10890,Perkins Alexander,
820,820,10891,Tanentzapf Guy,0000-0002-2443-233X
821,821,10892,Guy Tanentzapf,
822,822,10893,Lee Michael,
823,823,10894,Launay Christian,
824,824,10895,Alexander Minushkin,
825,825,10896,Rodo Miguel,0000-0002-2036-4878
826,826,10897,Rozot Virginie,0000-0001-9757-1501
827,827,10898,Hatherill Mark,
828,828,10899,Dintwe One B.,
829,829,10900,Nemes Elisa,0000-0003-1662-4961
830,830,10901,Guo Yuxin,
831,831,10902,Chen Chong,
832,832,10903,Xie Tong,
833,833,10904,Cui Wei,
834,834,10905,Meng Haotian,
835,835,10906,Jin Xiaoye,
836,836,10907,Zhu Bofeng,
837,837,10908,Jia Bingrui,0000-0001-9662-0738
838,838,10909,Zhou Guangsheng,
839,839,10910,Wilson Robert,
840,840,10911,Brown Kevin R,0000-0002-5514-2538
841,841,10912,Jurisica Igor,
842,842,10913,Alex Korablev,
843,843,10914,Froehlich Caroline,
844,844,10915,Dekel Gil,
845,845,10916,Kadi Adnan,
846,846,10917,Hany,
847,847,10918,Attwa Mohamed,
848,848,10919,Myles O'Neill,
849,849,10920,Muschelli John,
850,850,10921,Barrow Lisa,
851,851,10922,Lemmon Alan,
852,852,10923,Lemmon Emily,
853,853,10924,Gesquiere Laurence,
854,854,10925,Altmann Jeanne,
855,855,10926,Archie Elizabeth A.,0000-0002-1187-0998
856,856,10927,Alberts Susan C.,0000-0002-1313-488X
857,857,10928,Shuai Chunyan,
858,858,10929,Yasuhara Moriaki,
859,859,10930,Iwatani Hokuto,0000-0001-6823-6528
860,860,10931,Hunt Gene,
861,861,10932,Okahashi Hisayo,
862,862,10933,Kase Tomoki,
863,863,10934,Hayashi Hiroki,
864,864,10935,Irizuki Toshiaki,
865,865,10936,Yolanda M.,
866,866,10937,Fernando Allan Gil S.,
867,867,10938,Renema Willem,0000-0002-1627-5995
868,868,10939,Cogne Yannick,
869,869,10940,Pible Olivier,0000-0003-4398-6730
870,870,10941,Gouveia Duarte,0000-0001-5578-3370
871,871,10942,François Adeline,
872,872,10943,Bouchez Olivier,
873,873,10944,Eché Camille,
874,874,10945,Ford Alex,
875,875,10946,Geffard Olivier,
876,876,10947,Armengaud Jean,
877,877,10948,Chaumot Arnaud,0000-0001-9132-3419
878,878,10949,Almunia Christine,
879,879,10950,Bolch Tobias,
880,880,10951,Tazio,
881,881,10952,Paul Frank,
882,882,10953,KAVYA H. RAO,
883,883,10954,I. V. LITVINYUK,
884,884,10955,R. T. SANG,
885,885,10956,Anurag Sharma,
886,886,10957,Wood Wendy H,
887,887,10958,Marshall Shawn J,
888,888,10959,Whitehead Terri L,
889,889,10960,P. Gonçalves Bronner,
890,890,10961,Kapulu Melissa C.,0000-0003-0321-7128
891,891,10962,Brambilla Alice,
892,892,10963,Keller Lukas,
893,893,10964,Bassano Bruno,
894,894,10965,Grossen Christine,
895,895,10966,Sudip Das,
896,896,10967,Rasolofoson Ranaivo,
897,897,10969,Klok E.J.,
898,898,10972,Zhengyuan Zhu,0000-0002-2266-0646
899,899,10978,Qiaozhen Ke,
900,900,10979,Yidi Wu,
901,901,10980,Alin Secareanu,
902,902,10981,Rajath Chidananda,
903,903,10983,Wen Zhixin,
904,904,10984,Quan Qing,
905,905,10985,Du Yuanbao,
906,906,10986,Xia Lin,
907,907,10987,Ge Deyan,
908,908,10988,Yang Qisen,
909,909,10989,Skeels Alexander,0000-0002-9973-4703
910,910,10990,Cardillo Marcel,0000-0001-9855-0817
911,911,10995,Baihan Abdullah,
912,912,10996,Flesch Elizabeth,
913,913,10997,Rotella Jay,
914,914,10998,Thomson Jennifer,
915,915,10999,Graves Tabitha,
916,916,11000,Garrott Robert,
917,917,11001,Salomé Jenny Von,
918,918,11002,Kukkonen Jyrki,
919,919,11003,Borowiec Marek L.,
920,920,11004,K. Lee Ernest,
921,921,11005,C. Chiu Joanna,
922,922,11006,C. Plachetzki David,
923,923,11007,Nikhil Parihar,
924,924,11008,Xiaolu Tang,
925,925,11009,Shaohui Fan,
926,926,11010,Wenjie Zhang,
927,927,11011,Sicong Gao,0000-0001-6429-1917
928,928,11012,Chen Guo,
929,929,11013,Leilei Shi,
930,930,11015,Chen Hongmei,0000-0003-2460-838X
931,931,11016,Yang Ziming,0000-0003-0312-8408
932,932,11017,Chu Rosalie,0000-0001-7428-7647
933,933,11018,Liang Liyuan,
934,934,11019,Wullschleger Stan,
935,935,11020,Gu Baohua,
936,936,11021,Rippe John P.,
937,937,11022,V. Matz Mikhail,
938,938,11023,Medina Mónica,
939,939,11024,Khawaja Nida Z.,
940,940,11025,H. Pinzón C. Jorge,
941,941,11026,D. Castillo Karl,
942,942,11027,W. Davies Sarah,
943,943,11028,Ashadullah Shawon,
944,944,11029,Eus,
945,945,11030,Md Irfan Ali,
946,946,11031,Wenxuan Fan,
947,947,11033,Ruhnau Oliver,
948,948,11034,Praktiknjo Aaron,0000-0002-2151-4241
949,949,11035,Li Sanbai,
950,950,11036,Driemel Amelie,0000-0001-8667-5217
951,951,11037,Cox Christopher J,0000-0003-2203-7173
952,952,11038,Grobe Hannes,0000-0002-4133-2218
953,953,11039,Schumacher Stefanie,0000-0002-8310-9743
954,954,11040,Sieger Rainer,0000-0002-9175-884X
955,955,11041,König-Langlo Gert,0000-0002-6100-4107
956,956,11042,Augustine John,
957,957,11043,Behrens Klaus,
958,958,11044,Colle Sergio,
959,959,11045,Denn Fred M,
960,960,11046,Duprat Thierry,
961,961,11047,Dutton Ellsworth G,
962,962,11048,Fukuda Masato,
963,963,11049,Haeffelin Martial,
964,964,11050,Hodges Gary,
965,965,11051,Hyett Nicole,
966,966,11052,Ijima Osamu,
967,967,11053,Kallis Ain,
968,968,11054,Knap Wouter,
969,969,11055,Kustov Vasilii,
970,970,11056,Long Charles,
971,971,11057,Longenecker David,
972,972,11058,Lupi Angelo,0000-0002-5009-9876
973,973,11059,Mimouni Mohamed,
974,974,11060,Ntsangwane Lucky,
975,975,11061,Ogihara Hiroyuki,
976,976,11062,Olano Xabier,
977,977,11063,Olefs Marc,0000-0002-5813-236X
978,978,11064,Omori Masao,
979,979,11065,Passamani Lance,
980,980,11066,Pereira Enio Bueno,
981,981,11067,Schmithüsen Holger,
982,982,11068,Tamlyn Jonathan,
983,983,11069,Vogt Roland,
984,984,11070,Xia Xiangao,
985,985,11071,Ohmura,
986,986,11072,Mishra Puneet,
987,987,11075,Kim Sung Young,
988,988,11076,Zhang Liang,
989,989,11077,He Wenlong,
990,990,11078,Charlie Yaris,
991,991,11079,Gary Broughton,
992,992,11080,Ionas Kelepouris,
993,993,11082,Kan Erik,
994,994,11083,Anglin Julia,
995,995,11084,Borich Michael,
996,996,11085,Thompson Paul,
997,997,11086,Fortelli Alberto,
998,998,11087,Matano Fabio,0000-0001-7021-9364
999,999,11088,Sacchi Marco,
1000,1000,11094,Rasmi Ranjan Patra,
1001,1001,11095,Bagus Nugraha,
1002,1002,11096,Barbier Francois,0000-0002-1177-1930
1003,1003,11097,Tanurdzic Milos,0000-0002-7564-0868
1004,1004,11098,Beveridge Christine,0000-0003-0878-3110
1005,1005,11099,Tinashe Chabikwa,0000-0002-1389-9524
1006,1006,11100,P. Broderick Michael,0000-0001-9765-5537
1007,1007,11101,J. Anderson Andrew,0000-0003-0316-9787
1008,1008,11102,Di Liberto Giovanni M.,
1009,1009,11103,Crosse Michael J.,0000-0002-8282-8973
1010,1010,11104,C. Lalor Edmund,
1011,1011,11105,Ravetto Enri Simone,0000-0002-3584-8031
1012,1012,11106,Probo Massimiliano,0000-0002-0017-7557
1013,1013,11107,Renna Manuela,0000-0003-4296-7589
1014,1014,11108,Caro Eleonora,
1015,1015,11109,Lussiana Carola,0000-0002-0641-5966
1016,1016,11110,Lombardi Giampiero,0000-0003-3787-2374
1017,1017,11111,Lonati Michele,0000-0001-8886-0328
1018,1018,11112,Cipollini Ben,
1019,1019,11117,Tehrani Bernard,
1020,1020,11118,Alex Meyer,
1021,1021,11120,Monaghan A. J.,
1022,1022,11121,Bruyere C. L.,
1023,1023,11122,Yates D.,
1024,1024,11123,Wendy Kan,
1025,1025,11124,Yura Shakhnazaryan,
1026,1026,11125,Schmale Julia,0000-0002-1048-7962
1027,1027,11126,Kutzner Rebecca D,
1028,1028,11127,von Schneidemesser Erika,0000-0003-1386-285X
1029,1029,11128,Kuik Friderike,
1030,1030,11129,Quedenau Jörn,
1031,1031,11130,Weatherhead Betsy,
1032,1032,11131,Payne Sam,
1033,1033,11132,Lemieux Claude,
1034,1034,11133,Otis Christian,
1035,1035,11134,Turmel Monique,
1036,1036,11136,Vierkant Paul,0000-0003-4448-3844
1037,1037,11137,Sheingate Adam,0000-0003-2765-420X
1038,1038,11138,Martin Robert,
1039,1039,11139,Keeve Nachman,
1040,1040,11140,Jacobs Grant H.,
1041,1041,11141,Peter A.,
1042,1042,11142,Warren P.,
1043,1043,11143,Chris M.,
1044,1044,11144,Rosengrave Patrice,0000-0001-8421-3094
1045,1045,11145,Montgomerie Robert,
1046,1046,11146,Gemmell Neil,
1047,1047,11147,Marko K,
1048,1048,11151,Antonio Feregrino Bolaños,
1049,1049,11152,Stone Daphne F.,
1050,1050,11153,James W.,
1051,1051,11154,Anderson Frances L.,
1052,1052,11155,Lendemer James C.,
1053,1053,11156,Jeffery Mairi Louise,0000-0002-3584-8111
1054,1054,11157,Gütschow Johannes,0000-0001-9944-3685
1055,1055,11158,Gieseke Robert,0000-0002-1236-5109
1056,1056,11159,Gebel Ronja,
1057,1057,11160,Michael Fekadu,
1058,1058,11161,Dun Hongchao,
1059,1059,11163,Jake Waitze,
1060,1060,11164,Mike Ortman,
1061,1061,11165,John D,
1062,1062,11168,McVay John D.,
1063,1063,11169,S. Manos Paul,
1064,1064,11170,Willmott Cort J.,
1065,1065,11171,Rowe Clinton M.,
1066,1066,11172,Johnston Alice S. A.,0000-0001-8781-4039
1067,1067,11173,Richard M.,
1068,1068,11174,Eugene F,
1069,1069,11175,Partridge Linda,
1070,1070,11176,Thornton Janet M,
1071,1071,11178,Abineshkumar K,
1072,1072,11179,Ehrnthaller Christian,
1073,1073,11180,Adithya Ganesh,
1074,1074,11181,Mathias Meldgaard Pedersen,
1075,1075,11186,shivam rishishwar,
1076,1076,11190,JeanDavid Blanc,
1077,1077,11191,John Simpson,
1078,1078,11192,Edmund Weiner,
1079,1079,11193,James Murray,
1080,1080,11194,Friedrich Konrad Beilstein,
1081,1081,11195,James H. Billington,
1082,1082,11196,Université Laval,
1083,1083,11197,Tim Brody,
1084,1084,11198,Gaston Waringhien,
1085,1085,11199,Aaron Swartz,
1086,1086,11200,Antônio Houaiss,
1087,1087,11201,Elliott,
1088,1088,11202,del Hoyo,
1089,1089,11203,A.,
1090,1090,11204,Maksim Moshkov,
1091,1091,11205,Mahbod Moghadam,
1092,1092,11206,Paul E. Black,
1093,1093,11207,Cornell Lab,
1094,1094,11208,Peter H. Raven,
1095,1095,11209,De Yuan Hong,
1096,1096,11210,Wu Zhengyi,
1097,1097,11211,Milun Tesovic,
1098,1098,11212,Pierre Nolot,
1099,1099,11213,Boye Wangensteen,
1100,1100,11214,Ronald Fricke,
1101,1101,11215,Richard van der Laan,0000-0003-2040-2106
1102,1102,11216,William Eschmeyer,
1103,1103,11217,Leo van de Pas,
1104,1104,11218,Darryl Roger Lundy,
1105,1105,11219,Miwa Ahlström,
1106,1106,11220,Kim Ahlström,
1107,1107,11221,Elizabeth Hawley,
1108,1108,11222,Denny Vrandečić,
1109,1109,11223,Markus Krötzsch,
1110,1110,11224,Timothy W. Clark,0000-0003-4060-7360
1111,1111,11225,Paolo Ciccarese,
1112,1112,11226,David Shotton,0000-0001-5506-523X
1113,1113,11227,Jonathon Green,
1114,1114,11228,Sebastien,
1115,1115,11229,Erik,
1116,1116,11230,Kouwenhoven,
1117,1117,11231,Vincent,
1118,1118,11232,K.,
1119,1119,11233,Kun,
1120,1120,11234,Frolov,
1121,1121,11235,Plissard,
1122,1122,11236,Zuo,
1123,1123,11238,Andrea Wei-Ching Huang,
1124,1124,11239,Cheng-Jen Lee,0000-0002-4645-381X
1125,1125,11240,Anthony G.,
1126,1126,11241,David C.,
1127,1127,11242,Muhannad,
1128,1128,11243,Roger Finke,
1129,1129,11244,Sarah Montminy,
1130,1130,11245,Robert R. Martin,
1131,1131,11246,Jaime Harris,
1132,1132,11247,George Lewith,
1133,1133,11248,Niko Kohls,
1134,1134,11249,Harald Walach,
1135,1135,11250,Peter V. Marsden,
1136,1136,11251,Tom W. Smith,
1137,1137,11252,James A. Davis,
1138,1138,11267,Eric Plutzer,0000-0002-5456-7227
1139,1139,11268,Michael B. Berkman,
1140,1140,11269,Michael O. Emerson,
1141,1141,11270,Elaine Howard Ecklund,
1142,1142,11271,Roberto Cipriani,
1143,1143,11272,Vincenzo Cesareo,
1144,1144,11273,Clemente Lanzetti,
1145,1145,11274,Giancarlo Rovati,
1146,1146,11275,Lu Yengfang,
1147,1147,11276,Carson Mencken,
1148,1148,11277,Byron Johnson,
1149,1149,11278,Rodney Stark,
1150,1150,11279,Eric Liu,
1151,1151,11280,Anna Sun,
1152,1152,11281,Chiu Heu-Yuan,
1153,1153,11282,Fenggang Yangf,
1154,1154,11283,Victor Yuan,
1155,1155,11284,Sarah K Lippincott,0000-0002-5700-5844
1156,1156,11285,D. Barardo,
1157,1157,11286,R. Tacutu,
1158,1158,11287,E. Johnson,
1159,1159,11288,E. Diana,
1160,1160,11289,J. P. de Magalhaes,
1161,1161,11290,G. Lehmann,
1162,1162,11291,V. E. Fraifeld,
1163,1163,11292,D. Toren,
1164,1164,11293,J. Wang,
1165,1165,11294,T. Craig,
1166,1166,11295,A. Budovsky,
1167,1167,11296,D. Thornton,
1168,1168,11297,Dan Koehl,
